trajectory_id,task_id,family,representation,variant,task_text,reference_solution,alignment_method,boundary_crossed,reference_start_token_index,base_token_count_metadata,token_count,analysis_token_count,trajectory_valid,mean_entropy_top20,median_entropy_top20,std_entropy_top20,cumulative_entropy_top20,mean_entropy_valid_vocab,median_entropy_valid_vocab,std_entropy_valid_vocab,cumulative_entropy_valid_vocab,mean_p1,median_p1,mean_top20_mass,fraction_p1_ge_090,fraction_p1_ge_099,longest_run_p1_ge_090,longest_run_p1_ge_099,mean_abs_entropy_change_top20,mean_abs_entropy_change_valid_vocab,reference_in_top20_fraction,mean_reference_surprisal
filter_mapping_by_value__python__v1,filter_mapping_by_value,dictionary_transform,python,1,"Given a dictionary with numeric values and a threshold, return a new dictionary containing only entries whose value is greater than the threshold.","def filter_mapping_by_value(mapping, threshold):
    result = {}
    for key, value in mapping.items():
        if value > threshold:
            result[key] = value
    return result",fast_offsets,False,35,35,48,47,True,0.26801684680035676,0.022118303924798965,0.49264815668204043,12.596791799616767,0.3008174120527172,0.022129986435174942,0.5657843589869322,14.138418366477708,0.9086737303023643,0.9967639446258545,0.9961443708298054,0.7872340425531915,0.6170212765957447,30,12,0.3333066678650262,0.3888265296048738,0.9787234042553191,0.3523824546157599
least_frequent__python__v1,least_frequent,mode_selection,python,1,"Given a non-empty list, return a value with the lowest occurrence count, choosing the first such value on ties.","def least_frequent(values):
    counts = {}
    for value in values:
        counts[value] = counts.get(value, 0) + 1
    best = values[0]
    for value in values:
        if counts[value] < counts[best]:
            best = value
    return best",fast_offsets,False,35,35,75,74,True,0.3039963121940292,0.01690390706062317,0.5591652660510512,22.49572710235816,0.34109628647351004,0.018667676486074924,0.678725043995568,25.241125199039743,0.8995809939664763,0.9978228509426117,0.9947732928636912,0.7567567567567568,0.581081081081081,17,17,0.3894331364355373,0.4385402371775704,0.9864864864864865,0.39789921659945354
count_divisors__python__v2,count_divisors,divisors,python,2,"Given a positive integer n, count its positive divisors.","def count_divisors(current):
    item = 0
    for value in range(1, current + 1):
        if current % value == 0:
            item += 1
    return item",fast_offsets,False,22,22,49,48,True,0.3615029063366819,0.11491153761744499,0.5079344896893279,17.352139504160732,0.41457049759143655,0.12331520020961761,0.6290277510390957,19.899383884388953,0.8984870451192061,0.9817214012145996,0.993209940691789,0.7291666666666666,0.3541666666666667,13,5,0.36483596299002147,0.44024164980634095,0.9375,0.878963942373351
insertion_sort_descending__nl__v2,insertion_sort_descending,insertion_sort,nl,2,"Given a list of numbers, sort it in descending order using insertion sort and return the sorted copy.","Copy the list. Starting with the second element, shift smaller earlier values one position right until the current value can be inserted in order. Output the copy.",fast_offsets,False,32,32,31,30,True,1.1936076601346335,1.2685866951942444,0.5704712843465748,35.808229804039,1.397509640455246,1.3683578372001648,0.7072153644705017,41.92528921365738,0.6242756545543671,0.6327721774578094,0.9728348394234975,0.16666666666666666,0.0,3,0,0.5047321936179852,0.5935551154202429,0.9,2.3649718023836614
is_prime__python__v1,is_prime,primality,python,1,"Given an integer n, determine whether it is prime.","def is_prime(n):
    if n < 2:
        return False
    divisor = 2
    while divisor * divisor <= n:
        if n % divisor == 0:
            return False
        divisor += 1
    return True",fast_offsets,False,21,21,63,62,True,0.1136742950398002,0.020745065063238144,0.24062709197874166,7.047806292467612,0.11634346740903868,0.021106538362801075,0.2428441544011743,7.213294979360398,0.969277948141098,0.9975608587265015,0.9997990602447141,0.9193548387096774,0.7096774193548387,31,21,0.14447377515108334,0.1450121072387849,1.0,0.19699897571519298
count_divisors__nl__v1,count_divisors,divisors,nl,1,"Given a positive integer n, count its positive divisors.","Start a counter at zero. Examine every integer from one through n. If n is divisible by the current integer, increase the counter. Return the counter.",fast_offsets,False,22,22,34,33,True,1.0210840073273038,0.9997535943984985,0.6200817175772745,33.69577224180102,1.1216717165979473,1.0512336492538452,0.7122757632738089,37.01516664773226,0.6658870081106821,0.6945762634277344,0.9872854713237647,0.21212121212121213,0.030303030303030304,2,1,0.7278767267707735,0.8280604374594986,0.9696969696969697,1.2013276506173
linear_first_index__python__v2,linear_first_index,linear_search,python,2,"Given a list and a target, return the index of the first target occurrence or minus one if absent.","def linear_first_index(output, value):
    for item, current in enumerate(output):
        if current == value:
            return item
    return -1",fast_offsets,False,31,31,38,37,True,0.4924192005592222,0.19401374459266663,0.6341089151353336,18.219510420691222,0.5803295951588331,0.23184801638126373,0.7933852410805851,21.472195020876825,0.8462665157543646,0.9655994176864624,0.9884828973460842,0.6216216216216216,0.24324324324324326,8,4,0.4659682887270012,0.5823025281489309,0.9459459459459459,1.4315751941939123
insertion_sort_descending__python__v2,insertion_sort_descending,insertion_sort,python,2,"Given a list of numbers, sort it in descending order using insertion sort and return the sorted copy.","def insertion_sort_descending(counter):
    output = counter[:]
    for value in range(1, len(output)):
        item = output[value]
        current = value - 1
        while current >= 0 and output[current] < item:
            output[current + 1] = output[current]
            current -= 1
        output[current + 1] = item
    return output",fast_offsets,False,32,32,97,96,True,0.24958596241769251,0.07208768650889397,0.428957610032329,23.960252392098482,0.2701522509494699,0.07630326226353645,0.49645658135375015,25.93461609114911,0.9196492501844963,0.9887070953845978,0.997269426782926,0.8020833333333334,0.4895833333333333,17,11,0.29014515528519713,0.318434543712551,0.9791666666666666,0.5487570461686531
invert_unique_map__python__v1,invert_unique_map,dictionary_transform,python,1,"Given a dictionary whose values are unique, return a new dictionary mapping each original value to its original key.","def invert_unique_map(mapping):
    result = {}
    for key, value in mapping.items():
        result[value] = key
    return result",fast_offsets,False,31,31,37,36,True,0.32043308515504676,0.06440506875514984,0.5795876605912745,11.535591065581684,0.3463812101726944,0.06775438785552979,0.6478283977189658,12.469723566216999,0.8968620921174685,0.9899253249168396,0.9965239465236664,0.8055555555555556,0.5,13,9,0.4579710320875165,0.4944688323045349,1.0,0.4765767230730312
factorial_iterative__python__v3,factorial_iterative,factorial_product,python,3,"Given a nonnegative integer n, compute n factorial iteratively.","def factorial_iterative(element):
    entry = 1
    for x in range(2, element + 1):
        entry *= x
    return entry",fast_offsets,False,24,24,39,38,True,0.3524992069287691,0.11539705470204353,0.4690851037154706,13.394969863293227,0.39807455400755554,0.13877983391284943,0.5608387314714798,15.126833052287111,0.8880013133350172,0.9790271520614624,0.9945856787656483,0.6842105263157895,0.42105263157894735,6,3,0.4235932645041848,0.4740718294586357,0.9473684210526315,0.9687615513505176
bubble_sort_descending__nl__v3,bubble_sort_descending,bubble_sort,nl,3,"Given a list of numbers, sort it in descending order using bubble sort and return the sorted copy.","Proceed as follows. Copy the input list. Repeatedly scan adjacent pairs and swap them when the left value is less than the right value. After enough passes, return the copy.",fast_offsets,False,32,32,39,38,True,1.1321701254622127,1.135154128074646,0.7178546621822246,43.02246476756409,1.3157288204437416,1.2545909881591797,0.9024780874679572,49.99769517686218,0.6299422653882127,0.5961833298206329,0.9729615951839247,0.2631578947368421,0.07894736842105263,3,2,0.8386523197782604,1.0165797383398623,0.9473684210526315,1.9961183621620109
partition_by_sign__python__v2,partition_by_sign,partition,python,2,"Given a list of numbers, return two lists: negative values first and nonnegative values second, preserving input order within each group.","def partition_by_sign(output):
    item = []
    value = []
    for current in output:
        if current < 0:
            item.append(current)
        else:
            value.append(current)
    return item, value",fast_offsets,False,37,37,60,59,True,0.4396582872062227,0.12384019047021866,0.6079852067234993,25.93983894516714,0.5078878667426564,0.1331300437450409,0.733304945607552,29.965384137816727,0.8608930441787688,0.9778440594673157,0.9915088980884875,0.6949152542372882,0.3559322033898305,31,10,0.4715565131768456,0.5518317486737566,0.9322033898305084,0.8662062803607915
rotate_left_one__nl__v2,rotate_left_one,rotation,nl,2,"Given a non-empty list, rotate it left by one position.","Build an empty result list. Add every element except the first in original order, then add the original first element. Output the result.",fast_offsets,False,24,24,27,26,True,1.0961128989091287,0.9218229055404663,0.6478417187901178,28.498935371637344,1.3527259070139666,1.0503098964691162,0.8766474871858757,35.17087358236313,0.6446082718097247,0.7356556951999664,0.9641562035450568,0.19230769230769232,0.0,2,0,0.7133257079124451,0.97000084400177,0.9615384615384616,2.185867275756139
rotate_right_one__nl__v3,rotate_right_one,rotation,nl,3,"Given a non-empty list, rotate it right by one position.","Initialize an empty result list. Place the original last element, then append every earlier element in original order. Produce the result.",fast_offsets,False,24,24,27,26,True,1.2246285199832458,1.198474109172821,0.7445679498350866,31.84034151956439,1.532872506059133,1.3510472178459167,1.094175441707236,39.85468515753746,0.6041580879917512,0.6039735674858093,0.9514811130670401,0.19230769230769232,0.038461538461538464,1,1,0.820940770059824,1.187661539912224,0.8846153846153846,2.7189573055813807
product_one_to_n__nl__v2,product_one_to_n,factorial_product,nl,2,"Given a positive integer n, compute the product of all integers from one through n.","Begin a product at one. Inspect every integer from one through n, multiplying it into the product. Output the final product.",fast_offsets,False,27,27,27,26,True,1.0751748277017703,0.9557695388793945,0.6749125121482763,27.95454552024603,1.2915124331529324,1.2172226905822754,0.8735680976213629,33.57932326197624,0.6630394802643702,0.6814144551753998,0.9692788811830374,0.23076923076923078,0.038461538461538464,1,1,0.9608893567323684,1.1968334555625915,0.9230769230769231,1.6878068388726275
digit_sum__python__v1,digit_sum,digit_aggregate,python,1,"Given a nonnegative integer, compute the sum of its decimal digits.","def digit_sum(number):
    total = 0
    while number > 0:
        total += number % 10
        number //= 10
    return total",fast_offsets,False,24,24,42,41,True,0.23419424175073977,0.05247364938259125,0.4203458225371078,9.60196391178033,0.24770953973232437,0.05281001329421997,0.45252265692194493,10.156091129025299,0.9285269997468809,0.9911250472068787,0.9986206278568361,0.7804878048780488,0.5365853658536586,9,6,0.29884849000827673,0.3147203188491403,1.0,0.1654582624157905
is_subset__nl__v3,is_subset,set_relation,nl,3,"Given two collections, determine whether every value in the first collection occurs in the second.","Process each value in the first collection. If any value is absent from the second collection, return false. Produce true if every value is present.",fast_offsets,False,27,27,30,29,True,0.9082950234156231,0.875119686126709,0.6099869373574665,26.340555679053068,1.0482643336571495,1.0260071754455566,0.7600951156889962,30.39966567605734,0.689627141788088,0.6752486824989319,0.9830060847874346,0.3448275862068966,0.06896551724137931,4,2,0.5936625996338469,0.695646984236581,0.9655172413793104,1.3134984461317674
